origin_coords,demand_coords,travel_time,wijkcode,wijknaam
52.403142_4.906788,52.3974955_5.0044115,99999,N73,Waterland
52.4059_4.941451,52.3974955_5.0044115,99999,N73,Waterland
52.352356_4.991526,52.3974955_5.0044115,99999,N73,Waterland
52.380601_4.808558,52.3974955_5.0044115,99999,N73,Waterland
52.373553_4.852268,52.3974955_5.0044115,99999,N73,Waterland
52.363338_4.953024,52.3974955_5.0044115,99999,N73,Waterland
52.370423_4.932634,52.3974955_5.0044115,99999,N73,Waterland
52.307704_5.002509,52.3974955_5.0044115,99999,N73,Waterland
52.378434_4.830374,52.3974955_5.0044115,99999,N73,Waterland
52.3282_4.882657,52.3974955_5.0044115,99999,N73,Waterland
52.346118_4.922209,52.3974955_5.0044115,99999,N73,Waterland
52.349677_4.810143,52.3974955_5.0044115,99999,N73,Waterland
52.36465_4.762661,52.3974955_5.0044115,99999,N73,Waterland
52.339341_4.908426,52.3974955_5.0044115,99999,N73,Waterland
52.34695_4.94993,52.3974955_5.0044115,99999,N73,Waterland
52.306709_4.964399,52.3974955_5.0044115,99999,N73,Waterland
52.391106_4.916855,52.3974955_5.0044115,99999,N73,Waterland
52.385283_4.963883,52.3974955_5.0044115,413,N73,Waterland
52.368785_4.926183,52.3974955_5.0044115,99999,N73,Waterland
52.378145_4.792047,52.3974955_5.0044115,99999,N73,Waterland
52.343193_4.850315,52.3974955_5.0044115,99999,N73,Waterland
52.340692_4.917866,52.3974955_5.0044115,99999,N73,Waterland
52.353057_4.817727,52.3974955_5.0044115,99999,N73,Waterland
52.346941_4.926532,52.3974955_5.0044115,99999,N73,Waterland
52.362706_4.844943,52.3974955_5.0044115,99999,N73,Waterland
52.372161_4.934287,52.3974955_5.0044115,99999,N73,Waterland
52.353412_4.894705,52.3974955_5.0044115,99999,N73,Waterland
52.389867_4.953788,52.3974955_5.0044115,99999,N73,Waterland
52.339242_4.818469,52.3974955_5.0044115,99999,N73,Waterland
52.360758_4.816634,52.3974955_5.0044115,99999,N73,Waterland
52.353159_4.800874,52.3974955_5.0044115,99999,N73,Waterland
52.35059_5.003941,52.3974955_5.0044115,99999,N73,Waterland
52.354702_4.85755,52.3974955_5.0044115,99999,N73,Waterland
52.367799_4.909432,52.3974955_5.0044115,99999,N73,Waterland
52.415937_4.875358,52.3974955_5.0044115,99999,N73,Waterland
52.36326_4.844275,52.3974955_5.0044115,99999,N73,Waterland
52.3624_4.8977,52.3974955_5.0044115,99999,N73,Waterland
52.3687_4.8772,52.3974955_5.0044115,99999,N73,Waterland
52.366_4.9165,52.3974955_5.0044115,99999,N73,Waterland
52.3999_4.9354,52.3974955_5.0044115,99999,N73,Waterland
52.3668_4.8913,52.3974955_5.0044115,99999,N73,Waterland
52.3731_4.8926,52.3974955_5.0044115,99999,N73,Waterland
52.3713_4.87531,52.3974955_5.0044115,99999,N73,Waterland
52.3594_4.8977,52.3974955_5.0044115,99999,N73,Waterland
52.3849549_4.881195,52.3974955_5.0044115,99999,N73,Waterland
52.3794976_4.8919539,52.3974955_5.0044115,99999,N73,Waterland
52.366831866_4.886996452,52.3974955_5.0044115,99999,N73,Waterland
52.37551_4.88661,52.3974955_5.0044115,99999,N73,Waterland
52.3631_4.8808,52.3974955_5.0044115,99999,N73,Waterland
52.3637_4.8822,52.3974955_5.0044115,99999,N73,Waterland
52.380101_4.8825396,52.3974955_5.0044115,99999,N73,Waterland
52.3628595_4.8833056,52.3974955_5.0044115,99999,N73,Waterland
52.3891743_4.8308528,52.3974955_5.0044115,99999,N73,Waterland
52.366831866_4.889329776,52.3974955_5.0044115,99999,N73,Waterland
52.3792_4.8866,52.3974955_5.0044115,99999,N73,Waterland
52.371165182_4.891996432,52.3974955_5.0044115,99999,N73,Waterland
52.366338_4.88034,52.3974955_5.0044115,99999,N73,Waterland
52.36599_4.89594,52.3974955_5.0044115,99999,N73,Waterland
52.3688_4.8895,52.3974955_5.0044115,99999,N73,Waterland
52.377142358729_4.883511152465,52.3974955_5.0044115,99999,N73,Waterland
52.40204_4.89471,52.3974955_5.0044115,99999,N73,Waterland
52.3612_4.908,52.3974955_5.0044115,99999,N73,Waterland
52.3740734_4.8840706,52.3974955_5.0044115,99999,N73,Waterland
52.334105_4.893702,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.395654_4.944886,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.340804_4.881667,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.3373954_4.9180886,52.315318_4.954521,458,T93,"Bijlmer Centrum (D,F,H)"
52.328393_4.957531,52.315318_4.954521,239,T93,"Bijlmer Centrum (D,F,H)"
52.403142_4.906788,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.4059_4.941451,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.352356_4.991526,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.380601_4.808558,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.373553_4.852268,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.363338_4.953024,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.370423_4.932634,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.307704_5.002509,52.315318_4.954521,476,T93,"Bijlmer Centrum (D,F,H)"
52.378434_4.830374,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.3282_4.882657,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.346118_4.922209,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.349677_4.810143,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.36465_4.762661,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.339341_4.908426,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.34695_4.94993,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.306709_4.964399,52.315318_4.954521,230,T93,"Bijlmer Centrum (D,F,H)"
52.391106_4.916855,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.385283_4.963883,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.368785_4.926183,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.378145_4.792047,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.343193_4.850315,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.340692_4.917866,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.353057_4.817727,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.346941_4.926532,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.362706_4.844943,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.372161_4.934287,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.353412_4.894705,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.389867_4.953788,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.339242_4.818469,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.360758_4.816634,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.353159_4.800874,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.35059_5.003941,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.354702_4.85755,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.367799_4.909432,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.415937_4.875358,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.36326_4.844275,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.3624_4.8977,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.3687_4.8772,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.366_4.9165,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.3999_4.9354,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.3668_4.8913,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.3731_4.8926,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.3713_4.87531,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.3594_4.8977,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.3849549_4.881195,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.3794976_4.8919539,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.366831866_4.886996452,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.37551_4.88661,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.3631_4.8808,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.3637_4.8822,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.380101_4.8825396,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.3628595_4.8833056,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.3891743_4.8308528,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.366831866_4.889329776,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.3792_4.8866,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.371165182_4.891996432,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.366338_4.88034,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.36599_4.89594,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.3688_4.8895,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.377142358729_4.883511152465,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.40204_4.89471,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.3612_4.908,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.3740734_4.8840706,52.315318_4.954521,99999,T93,"Bijlmer Centrum (D,F,H)"
52.334105_4.893702,52.309579_4.9927425,99999,T95,Nellestein
52.395654_4.944886,52.309579_4.9927425,99999,T95,Nellestein
52.340804_4.881667,52.309579_4.9927425,99999,T95,Nellestein
52.3373954_4.9180886,52.309579_4.9927425,99999,T95,Nellestein
52.328393_4.957531,52.309579_4.9927425,408,T95,Nellestein
52.403142_4.906788,52.309579_4.9927425,99999,T95,Nellestein
52.4059_4.941451,52.309579_4.9927425,99999,T95,Nellestein
52.352356_4.991526,52.309579_4.9927425,99999,T95,Nellestein
52.380601_4.808558,52.309579_4.9927425,99999,T95,Nellestein
52.373553_4.852268,52.309579_4.9927425,99999,T95,Nellestein
52.363338_4.953024,52.309579_4.9927425,99999,T95,Nellestein
52.370423_4.932634,52.309579_4.9927425,99999,T95,Nellestein
52.307704_5.002509,52.309579_4.9927425,187,T95,Nellestein
52.378434_4.830374,52.309579_4.9927425,99999,T95,Nellestein
52.3282_4.882657,52.309579_4.9927425,99999,T95,Nellestein
52.346118_4.922209,52.309579_4.9927425,99999,T95,Nellestein
52.349677_4.810143,52.309579_4.9927425,99999,T95,Nellestein
52.36465_4.762661,52.309579_4.9927425,99999,T95,Nellestein
52.339341_4.908426,52.309579_4.9927425,99999,T95,Nellestein
52.34695_4.94993,52.309579_4.9927425,99999,T95,Nellestein
52.306709_4.964399,52.309579_4.9927425,424,T95,Nellestein
52.391106_4.916855,52.309579_4.9927425,99999,T95,Nellestein
52.385283_4.963883,52.309579_4.9927425,99999,T95,Nellestein
52.368785_4.926183,52.309579_4.9927425,99999,T95,Nellestein
52.378145_4.792047,52.309579_4.9927425,99999,T95,Nellestein
52.343193_4.850315,52.309579_4.9927425,99999,T95,Nellestein
52.340692_4.917866,52.309579_4.9927425,99999,T95,Nellestein
52.353057_4.817727,52.309579_4.9927425,99999,T95,Nellestein
52.346941_4.926532,52.309579_4.9927425,99999,T95,Nellestein
